264.3528512555846,262.95823433737172,262.61968336621425,265.88089652392608,264.81721670394745,264.50177484793608,265.91889718496736,266.06946604837407,266.46161540926676,266.4701179407121,266.28293851493078,267.32373889506715,266.81873228161191,266.99671807197217,266.92876093875924,268.09540045695843,268.26350787571198,268.01641118535298,268.53181299857806,268.84054451696386,269.84013041407547,269.5414646649761,269.90915554250546,270.7391997012698,270.44541127402817,272.79215244101312,272.05368855228579,271.95580292332141,273.16974413849402,273.95793603793038,274.2334268222703,275.42261295944223,274.36747877487772,277.13779243543161,276.27378513553185,276.31675909683418,277.59537455654208,277.88307011798867,279.63470033754737,279.80945234189284,280.11649992902545,281.24255701776593,280.41371932924534,282.18491315307375,281.55789413576287,283.08509276321035,284.74756414322428,284.36373654470577,285.94486437539268,286.53876421622772,287.13800444036514,287.92278888736058,288.60400548673618,291.18271223565284,290.72118069836409,290.87695973968573,291.81085879104501,292.48569267829595,293.50777542800006,295.81401934312657,295.04220378881422,294.69204549553086,290.58479936635007,286.50527632839953,285.61731533568326,283.07310611944337,279.1206428182798,275.58999356018802,273.48472454077029,270.10436152149373,266.937783889331,264.56153328070451,260.83707410572856,259.46420796581509,256.72137527122823,254.377798389758,251.84207172875864,249.06988870649906,247.67909170496918,244.74096280361024,241.88672532906006,240.84030512774515,238.15929884024666,236.00657831028283,234.2320420137525,231.99520862072325,230.27551255278613,227.22604232011997,225.26613403542865,222.19806400145305,223.65852403647546,220.98523776751998,219.03382226835751,217.32597297628189,215.84371371754335,214.46446185822919,214.9585587571583,211.08651890505669,210.1849946151938,208.22966078739267,206.65866752939277,205.1290885553629,203.51740821205971,203.05441374041692,200.56921246681176,199.18646042389778,198.72585468899445,198.25737838918027,196.90055133216859,195.11324358475872,193.50769085577178,191.02227837197677,190.72364241717185,189.93712963527375,188.70758429918604,188.32598764475975,187.82232440777921,186.31460890946815,185.49514041242901,184.20817489376176,182.15052041486504,182.1482790288546,181.20423782916649,179.05403310519901,179.0387138142496,178.51884202567373,175.76804368735208,175.86316695494963,175.03181817414355,175.39871495976257,175.0710363827495,173.05220739018674,171.9758315960967,171.02858191800746,171.55180541947118,168.67121897577408,168.55888086144421,168.64148943097399,168.24158291148609,167.29015059445069,166.50902515338049,164.95586634365426,163.75970920905166,165.16896009234819,163.6938253323969,162.32316140694331,161.63736121323819,162.12414010984139,160.85426596053489,160.14297969500009,160.07016926137828,159.0492440363729,159.63968799200359,158.0430826243209,158.63008782882383,156.81825390054956,156.79335991292575,156.00155333293105,156.29348094022487,155.18115818554207,155.32304291390938,153.7173056441508,155.01616767521466,153.5828932244552,152.12748146121518,151.36729575792936,150.93154546768824,150.75706274858459,150.35770620508544,150.68978864955807,151.05373151400769,150.28013880920037,149.4694072212877,148.5699092282351,149.48203645222128,148.65299257225465,147.62057221727133,147.74900773694947,146.73448554058237,147.49603969215426,146.51575088220653,146.10147317503686,145.86270034690884,147.12927212269855,145.10844319348647,145.34115428213263,144.25621542567615,145.60776195254311,143.55883097494825,144.07974193671114,143.18466505880434,143.77944024584542,142.47692395651342,142.44239741257155,142.86454333178557,143.02341037592137,142.85546245989568,141.26413587213494,141.01048993075332,141.35782269139438,141.57656892819824,141.01687241893674,140.72487334460246,142.88146833849257,140.96215922240566,141.2403463816068,140.67734279372337,140.25721814805107,139.89652698116552,138.98801811115214,139.63104209102545,141.25134254791629,140.17831092793358,140.69764962566472,140.33128941579744,138.23096462327666,139.64409065667769,139.40150105540579,138.20189538329092,138.50265442253692,138.63109912441172,138.33112226176016,139.00356507075031,139.55544110402823,139.40575231704898,137.89346527314481,138.72967131854168,137.93802151707075,140.03622012301659,138.70899481048102,139.30732183124124,139.16488730624607,139.5568142380115,139.40622445823078,138.44957725998506,138.96115966673148,139.09236850549317,137.9818418446859,139.87255630450281,138.60896940054283,139.38669200738224,139.54831468486566,139.07434571088135,139.13607077042627,139.80036246507373,139.7095108308207,138.51530732141788,138.4674180344341,140.4742788158438,138.65181112733606,138.40135691019611,138.7260382283898,138.93556373948675,140.16910184989564,139.77008546207961,140.06395450309742,139.94680244739544,140.44028480725746,141.06840698148008,139.43272922549255,140.04785816832705,141.45185962267101,141.22395294184369,141.23062947357448,141.48088671484308,141.2613150113603,140.41726490183626,141.16910054173388,141.87303842768674,142.86065871365778,141.73549425141414,142.02804051939887,142.71703578303428,142.17694376859853,143.64342873470306,143.44867313639747,143.94692301045251,143.67558329692076,144.55931850697809,143.23969915126222,144.8168953816951,145.31926724292725,144.57269180205185,145.9359230690977,146.55731577691961,146.63331842506588,146.28085128298176,146.86931796305265,147.09237374044454,146.50214685579908,149.1030667624531,147.88246435671087,147.74830008157409,149.39294848537423,148.91625447994741,150.41069223783072,149.69613237507687,150.72204327960884,151.34190295978556,151.10361684138908,151.79416733866034,150.81708358300614,151.26056543746805,153.27960895448021,152.52603194240339,152.75233075104597,154.34985977165627,154.72325890186502,155.60654075604992,156.47584193278627,155.89296371685538,156.66046910794446,156.52009432784658,158.56538947360576,158.07231322119895,159.69540974668007,159.28108485670708,160.730241777667,161.30875386805639,161.39538879862857,162.55812502912386,160.39787536606312,162.75327628488674,163.79449394944237,163.32774227649873,164.94929050737488,165.64152934005273,166.71093028085429,166.72367723764268,167.03398459865198,169.94211153387545,168.81988002731131,169.24185660732351,170.16658067556367,171.91497976543374,172.28749036842333,172.24154734122141,173.93460835439564,175.18404197370231,177.07449955577692,176.70275804131003,176.67548846661469,177.94574550660681,180.22198784290609,179.71558846593848,180.61165656185949,182.08206685846713,183.14854767054103,184.54636857068161,185.07707248221567,186.62960646346215,186.97407943748411,188.36627027220359,189.38240418254023,190.95083778392041,192.87587757172949,193.58507539030782,193.66477373998703,195.59461953112512,196.46954058026287,197.41410495576761,199.67299956261164,199.19334374557303,201.9405202023986,202.69820200614703,203.96916326071798,205.70552575989427,206.67387507850714,209.50678050746595,210.04961325960826,212.40003771478243,213.43383805707384,215.69682532648091,215.67960072207541,217.63511720108869,220.1948036411508,222.18683050030845,223.87436140155933,225.25410889910518,227.10578270565517,229.08542699306943,230.43330201596544,232.93346927663129,235.3823223506179,237.27836204928585,238.83134525933093,241.99424025566549,241.95864079611644,244.5868329678118,248.04282211134773,250.6708456805701,252.35962396528254,254.63372969001753,257.31398517793895,260.11507207128341,260.72405589003557,264.62402149895934,268.0085284195082,271.03352506096525,273.10487668841688,277.14665883970497,279.70074545812162,280.03846325509232,279.95713372217938,278.70156638744652,277.78100567939367,278.33640316969638,277.17311823759093,276.05839431667772,274.99011765114813,272.88513846810127,273.82439276595335,271.801775150038,272.40111776383515,271.42944096702229,270.31326010292071,269.31776534028847,267.9005980065308,268.87241600524794,265.93039790816312,265.83087533872185,266.37666791416416,265.13812506049561,264.85753396501383,263.87837317220686,263.74749341226283,261.40579896434929,261.33553468087825,261.32642813716268,260.57717315480937,259.50189072904038,258.61211041492317,259.07857696186818,257.44628534137593,258.13684674209162,257.11150340826606,257.13132752569692,256.08844975895147,255.72812021913344,255.03839058133397,254.81313177333138,253.18521022230686,255.22376613248744,253.94237128478736,253.05128601376794,253.39533742822604,252.30268692273,252.31542608916169,252.845461440474,251.28283728289833,251.44034886044972,250.56728100315124,250.41798932936277,249.91950390237275,250.42508429551458,249.07451038534094,248.29300688344387,249.37642355091876,249.66660266927792,248.23782412286795,247.22424526207263,247.25159105071776,248.57055339851965,248.41932832437521,246.59983440507685,247.08988640332669,246.83780372417075,246.39052073325371,247.74987860128888,245.75022804446147,245.93806867026424,245.4024079125671,245.45552132105524,246.04480460853412,245.3698891621041,245.58428493913297,247.39363035772291,246.57648439345394,244.54513800052698,245.4509278689784,246.7539157053632,245.55785286288659,245.64313124026782,246.42274205115294,246.35361869471845,246.16966598350044,245.9590687475409,246.34616636514062,246.1398940014432,246.14452541019693,246.16121766055497,245.71242205252733,245.67726207815349,245.9694954619778,246.00228614855439,245.34522036884505,246.11784521814295,245.3039079361761,246.21661802109355,246.50538997682224,247.48389976583275,246.92060356536339,246.39550468602934,246.99146701572275,248.28593387682812,247.85034368033394,248.9210070187948,248.23537323012371,247.61747335859246,248.95673667933548,249.24303078891944,249.42806379917724,249.75516201904259,249.69447489101472,249.30074632550378,249.63253536600743,251.04454390372965,250.9030147698731,250.5623838966446,252.44131449396573,253.57075646108564,252.61054149816536,252.57200981924237,252.92283270112239,253.79666677849008,253.33395496547365,255.34052139561041,255.79977054209206,254.49304701458522,255.41333472816763,256.44117300446885,256.61144419007013,257.10045101672233,258.44717861836403,259.20260512020394,259.75616835937689,259.21916177328785,260.41755684184329,260.91630453108957,260.69026014957569,262.88539787793957,262.91866209557298,262.34568481755758,263.91088258328625,263.62713061780261,263.42338140720062,265.29871518177816,267.12663539158018,267.6052575634688,268.46099744519933,269.02290559754357,268.03766648761092,270.25858648026559,270.75351227586191,272.29390148725054,273.4538091589007,272.8506994800324,274.97851251323806,275.08471443646283,276.68749417590976,277.44219350745368,277.14659077216504,278.94840228592147,279.85452988328694,281.83679401504924,280.87482189957416,283.69632867801164,283.88649126833639,285.29434363912378,286.53154414159349,288.13024457977713,288.86566838765589,289.93447261878032,291.09246774608556,290.95343897979876,293.30565702100603,293.79358309800193,295.41415145082652,295.67335944368517,297.62879410627522,300.02577818673717,300.71305490096273,303.00097784812772,302.72030656815741,304.75630094448007,306.04750409789443,307.08721390982464,309.73737667621816,310.01624851601684,311.97831291018565,312.73970907060033,315.23291563947464,317.18357329276427,317.85272470543435,320.48360523580862,321.17479672172459,322.94963330401748,324.67788160054215,326.74702111609389,326.70685180464056,329.77329488738189,330.54772287855894,329.89041363199789,326.61548800775444,325.21717222538973,322.79644271041769,321.16777227534146,318.38558846635357,316.59026350761059,314.82603947018299,312.53888728394622,310.30267245752691,308.90263647331119,307.43147166148384,304.77622211067671,302.47306612272865,301.25609128776244,299.44773313389635,298.02205456652536,296.99584932853668,295.04434747275508,293.97196529069492,291.83340383102683,290.38486019342906,288.92404952730544,287.07646553515349,285.81123392900571,284.95275787831548,282.85155940043154,281.24343919842062,279.57138633160002,278.34716479179303,277.9450044135005,277.0847129806881,275.0880702126708,273.20943565248638,273.8097496443869,272.4477706981852,271.09419654261973,269.78140395708647,267.6894220876373,266.49903889268114,266.16858681303927,265.31438154105172,264.08613278471807,263.41201094831865,262.29364456123636,261.20866844728448,260.07163178554117,258.55027652071948,257.13959299139083,257.13659662023349,255.89592610598402,255.63338643430765,253.62313679830024,254.03650695267876,252.56951516092539,250.9147274438734,251.45850373561549,249.31213306264482,249.35436782745248,248.47144823975336,246.77766906650703,246.77993369471974,247.18538813872956,245.89611600343466,245.83086364050178,244.46198083569664,244.44693409137832,243.92936900938597,241.77821347871586,241.73999276344159,241.46525093283961,240.82703693393847,239.77968756159848,239.25900777599253,239.07174998167554,238.72028535985331,237.88843900410617,237.16418140663367,237.46237199770218,236.05263951478048,235.05143435736878,235.62276320390521,234.89640827832577,233.90330749187018,233.21402579054285,232.1818369093055,232.59348166129411,232.12913207849022,232.14938193515226,231.67815050371595,231.24158996082059,230.55671091240512,230.16105263927787,229.96543028877272,229.4480524673904,229.66399376243746,229.09721313863736,229.09825370927342,228.26519520777086,229.15131469223894,227.6380298962398,227.18297581417619,226.64333242111053,226.37375356255075,226.49893535171643,227.96195330010602,225.70902606793115,225.86058759656513,227.16173238993989,225.75537105488573,226.0478762438056,225.37333396549016,225.01692541792667,225.12243453133505,224.16500144263676,224.63721388642631,225.02117834539573,223.88772022525458,224.31737733544372,224.30258454283796,224.16608163459858,223.76148054922746,223.38064220678368,223.66157298069538,222.70793898623845,224.05005981187426,223.76312563353284,224.93582005885773,224.43875292243172,223.21660207424281,223.59836951410901,224.29401189546886,223.98311954960926,223.13604604534646,223.57469002685312,223.0390306816208,225.14591502060489,224.03418178102899,225.04588193003752,224.72860382568282,223.41888178608886,224.67368735460158,223.90433584795917,224.0062540997917,223.19219044753964,224.29147396848447,224.77535790302497,224.40062002571327,224.4803746155109,225.03226034211434,225.23706174595739,225.48659899647174,225.46593410932456,225.99658034787484,225.88126775589188,226.57639830646724,225.39368103587486,226.0729224908093,227.10452218872237,226.7714789688759,228.29731289576344,226.99224308350162,228.65590089964223,227.98659208530259,228.43229841524644,228.70712041694219,229.34482987451275,229.35749872001571,230.66948036619061,229.77880365366792,230.62288689195495,229.63636748671377,231.91097504164048,230.45581690467819,231.11397978671397,232.46461254363257,233.09630524288164,233.03403350847975,232.4676132857081,233.42028361520357,233.52712440815594,234.8347276788318,235.16487915269954,236.41687232284596,236.7839238796881,237.02273031215537,237.74904783137683,238.58968090695714,237.30831825274322,238.72685313586106,239.41415842568739,240.02537808908642,240.22383808282095,241.5792392908325,242.28627451403926,243.02786874166125,242.14830218673464,243.41498649079253,245.87455328676879,245.029027404792,245.99822440852057,246.72474421491154,246.78984064817615,248.72098686606969,249.80709221770257,250.32188236909116,251.74454688016496,252.08188476204353,252.48286244715337,252.3158592327766,253.72948466067004,255.31868901440302,256.01135823235364,255.65460312538491,257.10674227853764,256.96414795979422,258.91167980234349,260.28103688333152,261.05981084051012,261.54923986480634,262.56966583418023,265.17835677029996,265.62309297496336,266.5227764202362,267.08126709594728,269.07212787289171,269.92233989565273,271.23499381313155,272.30174608640669,272.02414148565089,274.61167564832238,275.57816970970543,276.72283763954664,278.30567680872036,279.59958439855285,280.58940014702699,283.03644378111426,284.6255400655661,285.52270272346561,286.36533468002466,288.23351189062919,289.87087867307298,290.08909940178131,292.31404928269234,293.1277821765924,296.34030590831543,297.54491815448972,298.96959873480841,302.01870961290069,302.4956340203068,303.73091454262232,305.95472035303141,307.30998218331951,308.19377687766701,311.17963169485944,312.70545012344718,315.61464142532611,317.38601899139172,318.03670000328077,321.65506060371115,322.18974026271769,326.1298641816195,328.65421221854615,329.50331079416247,331.91917435853128,334.94476057349539,336.2342943289587,338.99036540425703,341.42134549064679,344.40113035015952,342.69095851760846,340.86418363035216,338.94751089524652,337.9623673346473,335.87001596044303,333.13560555070978,332.58286048797316,330.87513972413711,329.01174213819496,328.95062946401958,325.52880306548201,325.23804546221453,323.95964604743835,322.881520175106,320.07114095189706,319.60326316949914,319.01932171599475,317.528784805702,314.62435020018245,314.2952701006119,311.73186478325215,311.33892357904114,308.91448344597273,307.81013751930368,307.74734012478325,305.43610402665394,304.51516307096676,303.73810904759006,303.49606466677864,301.35987718239863,302.05149132702519,300.21974150028996,298.29635600997432,298.70839719697636,297.08020476052809,295.63293513671579,294.6655131598597,293.62335909101512,293.21786760254156,292.19431602529374,290.88820735848111,289.74277500370334,289.3896757522549,289.74138771422764,287.84732602814205,286.46524140127843,286.20203955331021,284.76474357592411,285.29482574918109,284.16002568990911,282.80000434056575,282.16342952078719,281.50351793381611,281.60898469670394,279.56698025315387,279.93602004563661,279.36159567177629,278.55409801190302,277.07252479394651,277.05624230943516,276.5216921024417,274.96188463387432,275.65247272335642,275.40413820504568,274.80580564588456,274.10473500060311,272.98958244518263,273.81807564071653,273.25996046439064,272.31282290846707,271.6031887783472,270.90833166462966,271.39840345361546,269.87421124727263,269.90689470387031,268.99891090236702,268.65374078676115,268.44458024022617,268.26589305603784,268.1041543681477,267.17786549454229,267.07720191834909,267.12515425961499,266.26853267412372,266.52374166713412,266.30077145043492,266.03110886191871,266.35311431094135,264.15851723521138,264.46876305809587,264.62100810611565,265.66938320125149,263.17022760433645,264.52263061090179,263.7814366120129,264.68478954849996,264.13346043831655,263.91277799499647,263.3553958748542,262.27163820574214,263.51592023042372,262.95441690050933,263.43658580867344,263.13245583467415,263.14880146517993,263.22239012526398,262.31989164090265,263.05165507186814,262.42121857769826,263.18375948608843,263.57982516879594,263.32169014259028,262.93478190380944,262.55600770863037,262.26967337098182,263.10153846223909,263.94480306533779,263.12341238774741,263.01680322582223,263.37785353991785,262.89019702222907,263.33127335176454,262.90923914838663,263.52629988887747,262.85258610712339,262.66975967220554,265.08301495411536,263.59880978460285,263.97942264546123
